[20:22:45] [main/INFO]: ModLauncher running: args [--username, HoneyBadger75315, --version, forge-61.0.2, --gameDir, C:\Users\Ben\curseforge\minecraft\Instances\A, --assetsDir, C:\Users\Ben\curseforge\minecraft\Install\assets, --assetIndex, 29, --uuid, ea9eef6ac6cf4741ad2f9dfd69d5a241, --accessToken, **********, --clientId, cb552f-6c9f85-e81f1e-802cdd-220feb, --xuid, 2535448093732349, --versionType, release, --width, 2048, --height, 1152, --quickPlayPath, C:\Users\Ben\curseforge\minecraft\Quickplay\2eb8695d-8332-41ee-9c6b-ba6636d4378f.json, , , , --launchTarget, forge_client]
[20:22:45] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.9+10-LTS
[20:22:45] [main/INFO]: ModLauncher 10.2.4 starting: java version 21.0.9 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[20:22:45] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[20:22:45] [main/INFO]: Trying GL version 4.6
[20:22:45] [main/INFO]: Requested GL version 4.6 got version 4.6
[20:22:45] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=jar:file:///C:/Users/Ben/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.7/mixin-0.8.7.jar!/ Service=ModLauncher Env=CLIENT
[20:22:46] [EarlyDisplay/INFO]: GL info: AMD Radeon RX 7900 XT GL version 4.6.0 Core Profile Context 25.12.1.251128, ATI Technologies Inc.
[20:22:46] [main/INFO]: Found mod file balm-forge-1.21.11-21.11.3-all.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file BiomesOPlenty-forge-1.21.11-21.11.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file breadvariants-forge-1.21.6-1.0.4b.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file collective-1.21.11-8.13.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file common-networking-forge-1.0.22-1.21.11.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file Controlling-forge-1.21.11-29.0.1.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file despawningeggshatch-1.21.11-4.5.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file DnT-nether-fortress-overhaul-v3.1 [Forge].jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file EuphoriaPatcher-1.7.8-r5.6.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file followersteleporttoo-1.21.11-2.7.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file formations-1.0.4-forge-mc1.21.11.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file furnacerecycle-1.21.11-2.6.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file GlitchCore-forge-1.21.11-21.11.0.2.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file improved-village-placement-1.1.2.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file journeymap-forge-1.21.11-6.0.0-beta.53.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file mobhealthbar-forge-1.21.11-2.3.2.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file MouseTweaks-forge-mc1.21.11-2.30.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file ore-vein-miner-1.0 (1.21.11).jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file realisticbees-1.21.11-4.3.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file replantingcrops-1.21.11-5.5.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file Searchables-forge-1.21.11-1.0.2.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file sound-physics-remastered-forge-1.21.11-1.5.1.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file starterkit-1.21.11-7.6.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file TerraBlender-forge-1.21.11-21.11.0.0.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file Terralith_1.21.x_v2.5.14.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file trade-cycling-forge-1.21.11-1.0.19.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file tree-vein-miner-1.1 (1.21.11).jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file treeharvester-1.21.11-9.3.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file villagernames-1.21.11-8.3.jar of type MOD with provider {mods folder locator at C:\Users\Ben\curseforge\minecraft\Instances\A\mods}
[20:22:46] [main/INFO]: Found mod file forge-1.21.11-61.0.2-client.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@74518890
[20:22:46] [main/INFO]: Found mod file javafmllanguage-1.21.11-61.0.2.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@4a03bb68
[20:22:46] [main/INFO]: Found mod file lowcodelanguage-1.21.11-61.0.2.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@4a03bb68
[20:22:46] [main/INFO]: Found mod file mclanguage-1.21.11-61.0.2.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@4a03bb68
[20:22:46] [main/INFO]: Found mod file fmlcore-1.21.11-61.0.2.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@4a03bb68
[20:22:46] [main/INFO]: Found mod file forge-1.21.11-61.0.2-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@4a03bb68
[20:22:46] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: commonnetworking. Using common-networking-forge-1.0.22-1.21.11.jar
[20:22:46] [main/INFO]: Closeing unselected FileSystem journeymap-forge-1.21.11-6.0.0-beta.53.jar!/META-INF/jarjar/common-networking-forge-1.0.22-1.21.11.jar
[20:22:46] [main/INFO]: Found 5 dependencies adding them to mods collection
[20:22:46] [main/INFO]: Found mod file /MixinExtras-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@61a91912
[20:22:46] [main/INFO]: Found mod file /pngj-2.1.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@61a91912
[20:22:46] [main/INFO]: Found mod file mixinextras-forge-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@61a91912
[20:22:46] [main/INFO]: Found mod file /journeymap-api-forge-2.0.0-1.21.11-SNAPSHOT.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@61a91912
[20:22:46] [main/INFO]: Found mod file /kuma-api-forge-21.11.9.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@61a91912
[20:22:46] [main/INFO]: Compatibility level set to JAVA_17
[20:22:46] [main/INFO]: Compatibility level set to JAVA_21
[20:22:46] [main/INFO]: Launching target 'forge_client' with arguments [--version, forge-61.0.2, --gameDir, C:\Users\Ben\curseforge\minecraft\Instances\A, --assetsDir, C:\Users\Ben\curseforge\minecraft\Install\assets, --uuid, ea9eef6ac6cf4741ad2f9dfd69d5a241, --username, HoneyBadger75315, --assetIndex, 29, --accessToken, **********, --clientId, cb552f-6c9f85-e81f1e-802cdd-220feb, --xuid, 2535448093732349, --versionType, release, --width, 2048, --height, 1152, --quickPlayPath, C:\Users\Ben\curseforge\minecraft\Quickplay\2eb8695d-8332-41ee-9c6b-ba6636d4378f.json, , , ]
[20:22:46] [main/WARN]: Reference map 'trade_cycling.refmap.json' for trade_cycling.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'kuma_api.refmap.json' for kuma_api.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'terrablender.refmap.json' for terrablender.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'terrablender.refmap.json' for terrablender.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'sound_physics_remastered.refmap.json' for sound_physics_remastered.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'journeymap-refmap.json' for journeymap.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'journeymap-refmap.json' for journeymap.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'controlling.refmap.json' for controlling.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'controlling.refmap.json' for controlling.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'searchables.refmap.json' for searchables.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'glitchcore.refmap.json' for glitchcore.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'glitchcore.refmap.json' for glitchcore.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'biomesoplenty.refmap.json' for biomesoplenty.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'biomesoplenty.refmap.json' for biomesoplenty.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'balm.refmap.json' for balm.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'balm.refmap.json' for balm.api.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:46] [main/WARN]: Reference map 'formations.mixins.refmap.json' for formations.mixins.json could not be read. If this is a development environment you can ignore this message
[20:22:47] [main/INFO]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.5.0).
[20:22:48] [Datafixer Bootstrap/INFO]: 287 Datafixer optimizations took 432 milliseconds
[20:22:48] [main/WARN]: Invalid registry value type detected for PerfOS counters. Should be REG_DWORD. Ignoring: HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PerfOS\Performance\Disable Performance Counters.
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:root
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:sound_event
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:fluid
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:particle_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:attribute
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:mob_effect
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:block
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:enchantment_effect_component_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:entity_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:loot_score_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:loot_number_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:map_decoration_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:loot_pool_entry_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:loot_nbt_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:loot_function_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:data_component_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:item
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:game_event
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:debug_subscription
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:potion
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:block_entity_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:stat_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:custom_stat
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:chunk_status
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:rule_test
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:rule_block_entity_modifier
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:pos_rule_test
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:menu
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:recipe_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:recipe_serializer
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:position_source_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:command_argument_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:villager_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:villager_profession
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:point_of_interest_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:memory_module_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:sensor_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:activity
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:loot_condition_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:float_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:int_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:height_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:block_predicate_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/carver
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_processor
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/feature
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_placement
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_piece
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/placement_modifier_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/block_state_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/foliage_placer_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/trunk_placer_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/root_placer_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/tree_decorator_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/feature_size_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/biome_source
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/chunk_generator
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/material_condition
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/material_rule
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/density_function_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:block_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_pool_element
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:worldgen/pool_alias_binding
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:decorated_pot_pattern
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:creative_mode_tab
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:trigger_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:number_format_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:game_rule
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:entity_sub_predicate_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:data_component_predicate_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:enchantment_level_based_value_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:enchantment_entity_effect_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:enchantment_location_based_effect_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:enchantment_value_effect_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:enchantment_provider_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:consume_effect_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:recipe_display
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:slot_display
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:recipe_book_category
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:ticket_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:incoming_rpc_methods
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:outgoing_rpc_methods
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:test_environment_definition_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:test_instance_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:spawn_condition_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:dialog_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:dialog_action_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:input_control_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:dialog_body_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:permission_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:permission_check_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:attribute_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:environment_attribute
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:slot_source_type
[20:22:51] [pool-5-thread-1/INFO]: 	minecraft:test_function
[20:22:51] [main/INFO]: Completely ignored arguments: [, , ]
[20:22:51] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, profilesHost=https://api.mojang.com, name=PROD]
[20:22:51] [Render thread/INFO]: Setting user: HoneyBadger75315
[20:22:51] [Render thread/INFO]: Backend library: LWJGL version 3.3.3+5
[20:22:52] [Render thread/INFO]: Using optional rendering extensions: GL_ARB_buffer_storage, GL_KHR_debug, GL_ARB_vertex_attrib_binding, GL_ARB_direct_state_access, GL_EXT_texture_filter_anisotropic
[20:22:52] [modloading-worker-0/INFO]: Loading Collective version 8.13.
[20:22:52] [modloading-worker-0/INFO]: [Collective] JSON file 'entity_names.json' generation requested by mod 'villagernames'.
[20:22:52] [modloading-worker-0/INFO]: Forge mod loading, version 61.0.2, for MC 1.21.11 with MCP 20251209.095502
[20:22:52] [modloading-worker-0/INFO]: MinecraftForge v61.0.2 Initialized
[20:22:52] [modloading-worker-0/INFO]: Opening jdk.naming.dns/com.sun.jndi.dns to java.naming
[20:22:52] [modloading-worker-0/INFO]: Loaded null for service interface journeymap.api.services.WebMapService
[20:22:52] [modloading-worker-0/INFO]: Loaded journeymap.common.helpers.ForgeClientHooks@2270e5d9 for service interface journeymap.api.services.ClientPlatformService
[20:22:52] [modloading-worker-0/INFO]: Loaded journeymap.common.helpers.ForgeHooks@4a8735b8 for service interface journeymap.api.services.CommonPlatformService
[20:22:52] [modloading-worker-0/INFO]: EuphoriaPatcher: [UPDATE CHECKER] The EuphoriaPatcher Mod is up to date
[20:22:52] [modloading-worker-0/WARN]: EuphoriaPatcher: No shader loader mod was found
[20:22:52] [modloading-worker-0/INFO]: EuphoriaPatcher: Fwiend
[20:22:52] [modloading-worker-0/INFO]: EuphoriaPatcher: EuphoriaPatches_1.7.8 is already installed.
[20:22:52] [modloading-worker-0/INFO]: 

EuphoriaPatcher: Thank you for using Euphoria Patches - SpacEagle17

[20:22:53] [Render thread/INFO]: Registering Keybinds
[20:22:53] [Render thread/INFO]: Reloading ResourceManager: vanilla, mod_resources
[20:22:53] [Worker-Main-5/INFO]: Found unifont_pua-17.0.01.hex, loading
[20:22:53] [Worker-Main-8/INFO]: Found unifont_all_no_pua-17.0.01.hex, loading
[20:22:53] [Worker-Main-11/INFO]: Found @JourneyMapPlugin: journeymap.api.plugins.LoadedChunkOverlayPlugin
[20:22:53] [Worker-Main-3/INFO]: Found unifont_jp_patch-17.0.01.hex, loading
[20:22:53] [Render thread/INFO]: Registered region minecraft:overworld to index 0 for type OVERWORLD
[20:22:53] [Render thread/INFO]: Registered region minecraft:nether to index 0 for type NETHER
[20:22:53] [Render thread/INFO]: Registered region biomesoplenty:overworld_primary to index 1 for type OVERWORLD
[20:22:53] [Render thread/INFO]: Registered region biomesoplenty:overworld_secondary to index 2 for type OVERWORLD
[20:22:53] [Render thread/INFO]: Registered region biomesoplenty:overworld_rare to index 3 for type OVERWORLD
[20:22:53] [Render thread/INFO]: Registered region biomesoplenty:nether_common to index 1 for type NETHER
[20:22:53] [Render thread/INFO]: Registered region biomesoplenty:nether_rare to index 2 for type NETHER
[20:22:54] [Forge Version Check/INFO]: [trade_cycling] Starting version check at https://update.maxhenkel.de/forge/trade_cycling
[20:22:54] [Worker-Main-6/INFO]: Reloading reverb parameters
[20:22:54] [Render thread/INFO]: Journeymap Initializing
[20:22:54] [Forge Version Check/INFO]: [trade_cycling] Found status: BETA Current: 1.21.11-1.0.19 Target: 1.21.11-1.0.19
[20:22:54] [Forge Version Check/INFO]: [mr_dungeons_andtavernsnetherfortressoverhaul] Starting version check at https://api.modrinth.com/updates/8Dbnvm77/forge_updates.json
[20:22:54] [Forge Version Check/INFO]: [mr_dungeons_andtavernsnetherfortressoverhaul] Found status: AHEAD Current: 1-v3.1 Target: null
[20:22:54] [Forge Version Check/INFO]: [mr_ore_veinminer] Starting version check at https://api.modrinth.com/updates/Xl2GihRU/forge_updates.json
[20:22:55] [Forge Version Check/INFO]: [mr_ore_veinminer] Found status: OUTDATED Current: 1.0 Target: 1.0+mod
[20:22:55] [Forge Version Check/INFO]: [sound_physics_remastered] Starting version check at https://update.maxhenkel.de/forge/sound_physics_remastered
[20:22:55] [Forge Version Check/INFO]: [sound_physics_remastered] Found status: BETA Current: 1.21.11-1.5.1 Target: 1.21.11-1.5.1
[20:22:55] [Forge Version Check/INFO]: [journeymap] Starting version check at https://forge.curseupdate.com/32274/journeymap
[20:22:55] [Forge Version Check/INFO]: [journeymap] Found status: BETA Current: 1.21.11-6.0.0-beta.53 Target: null
[20:22:55] [Forge Version Check/INFO]: [controlling] Starting version check at https://updates.blamejared.com/get?n=controlling&gv=1.21.11&ml=forge
[20:22:55] [Forge Version Check/INFO]: [controlling] Found status: BETA Current: 29.0.1 Target: 29.0.1
[20:22:55] [Forge Version Check/INFO]: [searchables] Starting version check at https://updates.blamejared.com/get?n=searchables&gv=1.21.11&ml=forge
[20:22:55] [Forge Version Check/INFO]: [searchables] Found status: BETA Current: 1.0.2 Target: 1.0.2
